Australian Bureau of Statistics,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SA2_MAINCODE_2011,SA2_NAME_2011,RATIO,PERCENTAGE,,,,,,,
4110,4110,310011273,Forest Lake - Doolandella,0.0001027,0.0102717,,,,,,,
4111,4111,303041070,Salisbury - Nathan,1.0,100.0,,,,,,,
4112,4112,303061077,Kuraby,0.9966884,99.6688373,,,,,,,
4112,4112,303061078,Runcorn,0.0033116,0.3311627,,,,,,,
4113,4113,303031060,Eight Mile Plains,0.5083092,50.8309151,,,,,,,
4113,4113,303061077,Kuraby,0.0153272,1.5327188,,,,,,,
4113,4113,303061078,Runcorn,0.4747391,47.4739134,,,,,,,
4113,4113,303061079,Sunnybank,0.0016245,0.1624518,,,,,,,
4114,4114,311061330,Kingston,0.3077887,30.7788681,,,,,,,
4114,4114,311061331,Logan Central,0.1850514,18.5051401,,,,,,,
4114,4114,311061333,Slacks Creek,0.1227043,12.2704315,,,,,,,
4114,4114,311061336,Woodridge,0.3844537,38.4453682,,,,,,,
4115,4115,303051072,Algester,0.4410966,44.109657,,,,,,,
4115,4115,303051073,Calamvale - Stretton,0.0271975,2.7197524,,,,,,,
4115,4115,303051075,Parkinson - Drewvale,0.5309548,53.0954773,,,,,,,
4115,4115,303061080,Sunnybank Hills,0.000739,0.0739006,,,,,,,
4116,4116,303051073,Calamvale - Stretton,0.7935279,79.3527917,,,,,,,
4116,4116,303051075,Parkinson - Drewvale,0.2053584,20.5358418,,,,,,,
4116,4116,303061080,Sunnybank Hills,0.0011137,0.1113665,,,,,,,
4117,4117,303051073,Calamvale - Stretton,0.0351191,3.511908,,,,,,,
4117,4117,311031312,Browns Plains,0.8784405,87.8440461,,,,,,,
4117,4117,311061331,Logan Central,0.0864405,8.6440459,,,,,,,
4118,4118,311031311,Boronia Heights - Park Ridge,0.0007604,0.0760447,,,,,,,
4118,4118,311031312,Browns Plains,0.1978204,19.7820437,,,,,,,
4118,4118,311031316,Hillcrest,0.2634988,26.3498755,,,,,,,
4118,4118,311031317,Marsden,0.0071089,0.710893,,,,,,,
4118,4118,311031319,Regents Park - Heritage Park,0.5308114,53.081143,,,,,,,
4119,4119,311061332,Rochedale South - Priestdale,0.002434,0.2433985,,,,,,,
4119,4119,311061335,Underwood,0.997566,99.7565973,,,,,,,
4120,4120,303021052,Annerley,0.0090977,0.9097657,,,,,,,
4120,4120,303021053,Coorparoo,0.0095711,0.9571071,,,,,,,
4120,4120,303021055,Greenslopes,0.9624212,96.2421231,,,,,,,
4120,4120,303021056,Holland Park,0.0130808,1.3080802,,,,,,,
4120,4120,303021058,Woolloongabba,0.0016597,0.1659694,,,,,,,
4120,4120,303041071,Tarragindi,0.0041692,0.4169195,,,,,,,
4121,4121,303021052,Annerley,0.0082166,0.8216567,,,,,,,
4121,4121,303021056,Holland Park,0.314049,31.4048957,,,,,,,
4121,4121,303021057,Holland Park West,0.2525173,25.2517313,,,,,,,
4121,4121,303031063,Mount Gravatt,0.0094974,0.9497358,,,,,,,
4121,4121,303041068,Moorooka,0.0023127,0.2312672,,,,,,,
4121,4121,303041071,Tarragindi,0.4134071,41.3407133,,,,,,,
4122,4122,303011050,Carina Heights,0.0028902,0.289022,,,,,,,
4122,4122,303011051,Carindale,0.0001718,0.0171829,,,,,,,
4122,4122,303031061,Macgregor (Qld),0.0020792,0.2079174,,,,,,,
4122,4122,303031062,Mansfield (Qld),0.2026254,20.2625411,,,,,,,
4122,4122,303031063,Mount Gravatt,0.3317772,33.1777197,,,,,,,
4122,4122,303031065,Upper Mount Gravatt,0.2108111,21.0811149,,,,,,,
4122,4122,303031066,Wishart,0.249645,24.9644997,,,,,,,
4123,4123,303031064,Rochedale - Burbank,0.0671258,6.7125798,,,,,,,
4123,4123,311061332,Rochedale South - Priestdale,0.9328742,93.2874178,,,,,,,
4124,4124,310041296,Bellbird Park - Brookwater,0.0016397,0.1639664,,,,,,,
4124,4124,310041304,Springfield Lakes,0.0036437,0.3643738,,,,,,,
4124,4124,311031311,Boronia Heights - Park Ridge,0.5100433,51.0043311,,,,,,,
4124,4124,311031316,Hillcrest,0.0021184,0.211838,,,,,,,
4124,4124,311041320,Greenbank,0.4825547,48.2554739,,,,,,,
4125,4125,311031311,Boronia Heights - Park Ridge,0.3259077,32.590766,,,,,,,
4125,4125,311031313,Chambers Flat - Logan Reserve,0.0023142,0.2314206,,,,,,,
4125,4125,311031318,Munruben - Park Ridge South,0.6717781,67.1778135,,,,,,,
4127,4127,303031064,Rochedale - Burbank,0.0002074,0.0207393,,,,,,,
4127,4127,311051327,Shailer Park,0.0012299,0.1229882,,,,,,,
4127,4127,311061329,Daisy Hill,0.283477,28.3476968,,,,,,,
4127,4127,311061331,Logan Central,0.0022927,0.2292723,,,,,,,
4127,4127,311061332,Rochedale South - Priestdale,0.0066025,0.6602496,,,,,,,
4127,4127,311061333,Slacks Creek,0.2918334,29.1833361,,,,,,,
4127,4127,311061334,Springwood,0.411412,41.1411995,,,,,,,
4127,4127,311061336,Woodridge,0.0029451,0.2945085,,,,,,,
4128,4128,311051325,Loganholme - Tanah Merah,0.2942709,29.4270903,,,,,,,
4128,4128,311051327,Shailer Park,0.7019491,70.1949093,,,,,,,
4128,4128,311061329,Daisy Hill,0.00378,0.3780002,,,,,,,
4129,4129,311051325,Loganholme - Tanah Merah,1.0,100.0,,,,,,,
4130,4130,311051324,Cornubia - Carbrook,0.9977139,99.7713922,,,,,,,
4130,4130,311051325,Loganholme - Tanah Merah,0.0022861,0.2286078,,,,,,,
4131,4131,311051326,Loganlea,0.9986517,99.8651674,,,,,,,
4131,4131,311051328,Waterford West,0.0013481,0.1348091,,,,,,,
4132,4132,311031314,Crestmead,0.4976522,49.7652172,,,,,,,
4132,4132,311031317,Marsden,0.5023478,50.234781,,,,,,,
4133,4133,311021308,Edens Landing - Holmview,0.0006715,0.0671502,,,,,,,
4133,4133,311031313,Chambers Flat - Logan Reserve,0.260371,26.037096,,,,,,,
4133,4133,311031314,Crestmead,0.0023927,0.2392676,,,,,,,
4133,4133,311051323,Bethania - Waterford,0.2501447,25.0144695,,,,,,,
4133,4133,311051326,Loganlea,0.0002701,0.0270148,,,,,,,
4133,4133,311051328,Waterford West,0.48615,48.6150019,,,,,,,
4151,4151,303011047,Camp Hill,0.0052733,0.5273261,,,,,,,
4151,4151,303021053,Coorparoo,0.9533641,95.3364128,,,,,,,
4151,4151,303021055,Greenslopes,0.0178387,1.7838677,,,,,,,
4151,4151,303021056,Holland Park,0.0205595,2.0559487,,,,,,,
4151,4151,305021118,Norman Park,0.0029643,0.2964326,,,,,,,
4152,4152,303011047,Camp Hill,0.2455393,24.5539275,,,,,,,
4152,4152,303011049,Carina,0.2427808,24.2780801,,,,,,,
4152,4152,303011050,Carina Heights,0.1411365,14.1136452,,,,,,,
4152,4152,303011051,Carindale,0.3599408,35.994075,,,,,,,
4152,4152,303021053,Coorparoo,0.0038974,0.3897394,,,,,,,
4152,4152,305021117,Morningside - Seven Hills,0.0008307,0.0830719,,,,,,,
4152,4152,305021118,Norman Park,0.0058746,0.5874603,,,,,,,
4153,4153,301011002,Belmont - Gumdale,0.9450534,94.5053411,,,,,,,
4153,4153,303011051,Carindale,0.0549466,5.4946589,,,,,,,
4154,4154,301011002,Belmont - Gumdale,0.1494089,14.940887,,,,,,,
4154,4154,301031018,Tingalpa,0.0124861,1.2486147,,,,,,,
4154,4154,301031019,Wakerley,0.8381049,83.8104911,,,,,,,
4155,4155,301011002,Belmont - Gumdale,1.0,100.0,,,,,,,
4156,4156,301011002,Belmont - Gumdale,0.0246239,2.4623921,,,,,,,
4156,4156,303011051,Carindale,0.0071976,0.7197569,,,,,,,
4156,4156,303031062,Mansfield (Qld),0.0007389,0.0738929,,,,,,,
4156,4156,303031064,Rochedale - Burbank,0.9674396,96.7439581,,,,,,,
4157,4157,301011002,Belmont - Gumdale,0.0181516,1.8151614,,,,,,,
4157,4157,301011004,Capalaba,0.8914177,89.1417698,,,,,,,
4157,4157,301021011,Sheldon - Mount Cotton,0.0904307,9.0430683,,,,,,,
4158,4158,301011003,Birkdale,0.0053045,0.5304455,,,,,,,
4158,4158,301011005,Thorneside,0.9946955,99.4695545,,,,,,,
4159,4159,301011003,Birkdale,0.9943863,99.4386262,,,,,,,
4159,4159,301011004,Capalaba,0.0047617,0.4761722,,,,,,,
4159,4159,301011005,Thorneside,0.000852,0.0852015,,,,,,,
4160,4160,301011001,Alexandra Hills,0.0167909,1.6790946,,,,,,,
4160,4160,301011003,Birkdale,0.0210909,2.1090929,,,,,,,
4160,4160,301011006,Wellington Point,0.6361454,63.6145404,,,,,,,
4160,4160,301021008,Ormiston,0.3259727,32.5972722,,,,,,,
4161,4161,301011001,Alexandra Hills,0.9805414,98.0541418,,,,,,,
4161,4161,301011003,Birkdale,0.0050755,0.5075482,,,,,,,
4161,4161,301011004,Capalaba,0.0133157,1.3315695,,,,,,,
4161,4161,301011006,Wellington Point,0.0009016,0.0901629,,,,,,,
4161,4161,301021012,Thornlands,0.0001657,0.0165727,,,,,,,
4163,4163,301021007,Cleveland,0.9984854,99.8485429,,,,,,,
4163,4163,301021008,Ormiston,0.0015146,0.1514571,,,,,,,
4164,4164,301021011,Sheldon - Mount Cotton,0.0001916,0.0191639,,,,,,,
4164,4164,301021012,Thornlands,0.9997145,99.9714489,,,,,,,
4165,4165,301021009,Redland Bay,0.409814,40.981398,,,,,,,
4165,4165,301021011,Sheldon - Mount Cotton,0.1444813,14.4481315,,,,,,,
4165,4165,301021012,Thornlands,0.0001281,0.0128081,,,,,,,
4165,4165,301021013,Victoria Point,0.4455766,44.5576624,,,,,,,
4169,4169,303021058,Woolloongabba,0.0007942,0.0794199,,,,,,,
4169,4169,305011108,Kangaroo Point,0.5559464,55.5946361,,,,,,,
4169,4169,305021115,East Brisbane,0.4432593,44.3259281,,,,,,,
4170,4170,301031017,Murarrie,0.0012045,0.1204485,,,,,,,
4170,4170,303011047,Camp Hill,0.0014665,0.146654,,,,,,,
4170,4170,303011048,Cannon Hill,0.2069916,20.699158,,,,,,,
4170,4170,305021113,Balmoral,0.0076672,0.7667178,,,,,,,
4170,4170,305021116,Hawthorne,0.0036709,0.367088,,,,,,,
4170,4170,305021117,Morningside - Seven Hills,0.5147884,51.4788413,,,,,,,
4170,4170,305021118,Norman Park,0.2642109,26.4210924,,,,,,,
4171,4171,305021113,Balmoral,0.2512198,25.1219836,,,,,,,
4171,4171,305021114,Bulimba,0.4075781,40.7578059,,,,,,,
4171,4171,305021116,Hawthorne,0.3220932,32.2093224,,,,,,,
4171,4171,305021117,Morningside - Seven Hills,0.0191089,1.9108882,,,,,,,
4172,4172,301031017,Murarrie,0.99068,99.0680034,,,,,,,
4172,4172,303011048,Cannon Hill,0.009194,0.919396,,,,,,,
4172,4172,305021117,Morningside - Seven Hills,0.000126,0.0125974,,,,,,,
4173,4173,301011002,Belmont - Gumdale,0.0062001,0.6200138,,,,,,,
4173,4173,301031018,Tingalpa,0.9936227,99.3622676,,,,,,,
4173,4173,301031019,Wakerley,0.0001772,0.0177186,,,,,,,
4174,4174,301031018,Tingalpa,0.0018493,0.1849264,,,,,,,
4174,4174,301031021,Wynnum West - Hemmant,0.9981503,99.8150302,,,,,,,
4178,4178,301031014,Brisbane Port - Lytton,0.0003324,0.0332413,,,,,,,
4178,4178,301031020,Wynnum,0.5030446,50.3044637,,,,,,,
4178,4178,301031021,Wynnum West - Hemmant,0.4966229,49.6622949,,,,,,,
4179,4179,301031015,Manly - Lota,0.389051,38.9051046,,,,,,,
4179,4179,301031016,Manly West,0.5889792,58.8979202,,,,,,,
4179,4179,301031020,Wynnum,0.0219698,2.1969752,,,,,,,
4183,4183,301021010,Redland Islands,1.0,99.9999989,,,,,,,
4184,4184,301021010,Redland Islands,1.0,100.0,,,,,,,
4205,4205,311021308,Edens Landing - Holmview,0.0051482,0.5148176,,,,,,,
4205,4205,311051323,Bethania - Waterford,0.9938634,99.3863379,,,,,,,
4205,4205,311051326,Loganlea,0.000987,0.0987031,,,,,,,
4207,4207,309071254,Jacobs Well - Alberton,0.0314131,3.1413077,,,,,,,
4207,4207,309071255,Ormeau - Yatala,0.0435027,4.3502681,,,,,,,
4207,4207,309071258,Upper Coomera - Willow Vale,0.008133,0.8132971,,,,,,,
4207,4207,311021306,Beenleigh,0.1746016,17.4601649,,,,,,,
4207,4207,311021307,Eagleby,0.2535991,25.3599054,,,,,,,
4207,4207,311021308,Edens Landing - Holmview,0.1384658,13.8465814,,,,,,,
4207,4207,311021309,Mount Warren Park,0.1200013,12.0001314,,,,,,,
4207,4207,311021310,Wolffdene - Bahrs Scrub,0.1123133,11.2313332,,,,,,,
4207,4207,311041321,Jimboomba,0.0081394,0.813939,,,,,,,
4207,4207,311041322,Logan Village,0.1092638,10.9263804,,,,,,,
4207,4207,311051324,Cornubia - Carbrook,0.0005665,0.0566491,,,,,,,
4208,4208,309071254,Jacobs Well - Alberton,0.114301,11.4301002,,,,,,,
4208,4208,309071255,Ormeau - Yatala,0.8680688,86.8068838,,,,,,,
4208,4208,309071258,Upper Coomera - Willow Vale,0.0176302,1.7630159,,,,,,,
4209,4209,309071251,Coomera,0.2572533,25.725325,,,,,,,
4209,4209,309071256,Oxenford - Maudsland,0.0004163,0.0416291,,,,,,,
4209,4209,309071257,Pimpama,0.0940171,9.4017134,,,,,,,
4209,4209,309071258,Upper Coomera - Willow Vale,0.6483133,64.831329,,,,,,,
4210,4210,309041241,Guanaba - Springbrook,0.0491872,4.9187239,,,,,,,
4210,4210,309071256,Oxenford - Maudsland,0.8828905,88.2890482,,,,,,,
4210,4210,309071258,Upper Coomera - Willow Vale,0.0679222,6.7922243,,,,,,,
4211,4211,309041241,Guanaba - Springbrook,0.0392048,3.9204815,,,,,,,
4211,4211,309041242,Tamborine - Canungra,0.0142027,1.4202727,,,,,,,
4211,4211,309061246,Carrara,0.2050485,20.5048499,,,,,,,
4211,4211,309061247,Highland Park,0.1165286,11.6528633,,,,,,,
4211,4211,309061248,Nerang - Mount Nathan,0.3337847,33.378475,,,,,,,
4211,4211,309061249,Pacific Pines - Gaven,0.2901401,29.0140074,,,,,,,
4211,4211,309081260,Merrimac,0.0010905,0.1090486,,,,,,,
4212,4212,309071252,Helensvale,0.6522187,65.2218696,,,,,,,
4212,4212,309071253,Hope Island,0.3460595,34.6059507,,,,,,,
4212,4212,309071256,Oxenford - Maudsland,0.0017218,0.1721763,,,,,,,
4213,4213,309041241,Guanaba - Springbrook,0.0356506,3.5650611,,,,,,,
4213,4213,309051244,Mudgeeraba - Bonogin,0.626968,62.6967963,,,,,,,
4213,4213,309061247,Highland Park,0.0688126,6.8812575,,,,,,,
4213,4213,309061250,Worongary - Tallai,0.2685689,26.8568851,,,,,,,
4214,4214,309031235,Arundel,0.2667836,26.6783575,,,,,,,
4214,4214,309061248,Nerang - Mount Nathan,0.0001335,0.0133496,,,,,,,
4214,4214,309061249,Pacific Pines - Gaven,0.0003381,0.0338081,,,,,,,
4214,4214,309091263,Ashmore,0.3237212,32.3721247,,,,,,,
4214,4214,309091264,Molendinar,0.1729428,17.294283,,,,,,,
4214,4214,309091265,Parkwood,0.2356791,23.5679123,,,,,,,
4214,4214,309091266,Southport,0.0004016,0.0401648,,,,,,,
4215,4215,309031235,Arundel,0.0005538,0.0553832,,,,,,,
4215,4215,309031236,Biggera Waters,0.0001465,0.0146482,,,,,,,
4215,4215,309031238,Labrador,0.366409,36.6408956,,,,,,,
4215,4215,309091264,Molendinar,0.0005,0.0499958,,,,,,,
4215,4215,309091266,Southport,0.6323908,63.2390772,,,,,,,
4216,4216,309031236,Biggera Waters,0.1877089,18.7708883,,,,,,,
4216,4216,309031237,Coombabah,0.2897389,28.9738881,,,,,,,
4216,4216,309031239,Paradise Point - Hollywell,0.2553195,25.531953,,,,,,,
4216,4216,309031240,Runaway Bay,0.2642428,26.4242771,,,,,,,
4216,4216,309071253,Hope Island,0.0029899,0.2989935,,,,,,,
4217,4217,309101267,Benowa,0.2258593,22.5859266,,,,,,,
4217,4217,309101268,Bundall,0.1186211,11.8621097,,,,,,,
4217,4217,309101269,Main Beach,0.0988888,9.8888806,,,,,,,
4217,4217,309101270,Surfers Paradise,0.5566308,55.6630778,,,,,,,
4218,4218,309011224,Broadbeach Waters,0.2536903,25.3690299,,,,,,,
4218,4218,309011226,Burleigh Waters,0.0003553,0.0355286,,,,,,,
4218,4218,309011227,Mermaid Beach - Broadbeach,0.347256,34.7255994,,,,,,,
4218,4218,309011228,Mermaid Waters,0.3968385,39.6838498,,,,,,,
4218,4218,309081259,Clear Island Waters,0.0014148,0.1414819,,,,,,,
4218,4218,309081261,Robina,0.0002394,0.02394,,,,,,,
4218,4218,309101270,Surfers Paradise,0.0002057,0.0205698,,,,,,,
4219,4219,309011225,Burleigh Heads,0.999999,99.9998982,,,,,,,
4220,4220,309011225,Burleigh Heads,0.2538573,25.3857266,,,,,,,
4220,4220,309011226,Burleigh Waters,0.4805525,48.0552462,,,,,,,
4220,4220,309011229,Miami,0.2207255,22.0725498,,,,,,,
4220,4220,309051245,Reedy Creek - Andrews,0.0397816,3.9781625,,,,,,,
4220,4220,309081262,Varsity Lakes,0.005083,0.5083035,,,,,,,
4221,4221,309021233,Elanora,0.4545882,45.4588239,,,,,,,
4221,4221,309021234,Palm Beach,0.5453431,54.5343107,,,,,,,
4223,4223,309021231,Currumbin - Tugun,0.2459749,24.5974873,,,,,,,
4223,4223,309021232,Currumbin Waters,0.6296935,62.9693453,,,,,,,
4223,4223,309021233,Elanora,0.0030165,0.3016521,,,,,,,
4223,4223,309051243,Currumbin Valley - Tallebudgera,0.1213152,12.1315153,,,,,,,
4224,4224,309021231,Currumbin - Tugun,1.0,100.0,,,,,,,
4225,4225,309021230,Coolangatta,0.7624336,76.2433599,,,,,,,
4225,4225,309021231,Currumbin - Tugun,0.2375664,23.7566401,,,,,,,
4226,4226,309051244,Mudgeeraba - Bonogin,0.0015391,0.1539138,,,,,,,
4226,4226,309061246,Carrara,0.0001388,0.0138818,,,,,,,
4226,4226,309081259,Clear Island Waters,0.1364104,13.6410438,,,,,,,
4226,4226,309081260,Merrimac,0.2164623,21.6462311,,,,,,,
4226,4226,309081261,Robina,0.6454493,64.5449295,,,,,,,
4227,4227,309051245,Reedy Creek - Andrews,0.3096179,30.9617863,,,,,,,
4227,4227,309081262,Varsity Lakes,0.6903821,69.0382137,,,,,,,
4228,4228,309051243,Currumbin Valley - Tallebudgera,0.9976541,99.7654085,,,,,,,
4228,4228,309051245,Reedy Creek - Andrews,0.0023459,0.2345915,,,,,,,
4229,4229,309081261,Robina,0.1706847,17.0684744,,,,,,,
4229,4229,309081262,Varsity Lakes,0.8293153,82.9315256,,,,,,,
4230,4230,309081261,Robina,1.0,100.0,,,,,,,
4270,4270,309041242,Tamborine - Canungra,0.6710397,67.1039702,,,,,,,
4270,4270,311041321,Jimboomba,0.3289603,32.8960298,,,,,,,
4271,4271,309041241,Guanaba - Springbrook,0.0009623,0.0962275,,,,,,,
4271,4271,309041242,Tamborine - Canungra,0.997986,99.7986004,,,,,,,
4271,4271,309071258,Upper Coomera - Willow Vale,0.0010517,0.1051721,,,,,,,
4272,4272,309041242,Tamborine - Canungra,1.0,100.0,,,,,,,
4275,4275,309041242,Tamborine - Canungra,0.9462296,94.6229611,,,,,,,
4275,4275,311011305,Beaudesert,0.0537704,5.3770389,,,,,,,
4280,4280,311041320,Greenbank,0.1879414,18.7941362,,,,,,,
4280,4280,311041321,Jimboomba,0.7654766,76.5476598,,,,,,,
4280,4280,311041322,Logan Village,0.046582,4.658204,,,,,,,
4285,4285,310021277,Boonah,0.0020561,0.205614,,,,,,,
4285,4285,311011305,Beaudesert,0.6278625,62.7862484,,,,,,,
4285,4285,311041320,Greenbank,0.0014766,0.1476585,,,,,,,
4285,4285,311041321,Jimboomba,0.3686048,36.8604791,,,,,,,
4287,4287,310021277,Boonah,0.0020321,0.2032096,,,,,,,
4287,4287,311011305,Beaudesert,0.9979679,99.7967904,,,,,,,
4300,4300,310011276,Wacol,0.0440107,4.4010677,,,,,,,
4300,4300,310041296,Bellbird Park - Brookwater,0.1873028,18.7302752,,,,,,,
4300,4300,310041297,Camira - Gailes,0.2005685,20.0568459,,,,,,,
4300,4300,310041300,Goodna,0.1948846,19.488456,,,,,,,
4300,4300,310041303,Springfield,0.1469454,14.6945352,,,,,,,
4300,4300,310041304,Springfield Lakes,0.226199,22.6199007,,,,,,,
4301,4301,310041299,Collingwood Park - Redbank,0.3340094,33.4009372,,,,,,,
4301,4301,310041300,Goodna,0.0205576,2.0557593,,,,,,,
4301,4301,310041302,Redbank Plains,0.645433,64.5433035,,,,,,,
4303,4303,310031284,Bundamba,0.2075302,20.7530232,,,,,,,
4303,4303,310031289,Karalee - Barellan Point,0.0040842,0.4084182,,,,,,,
4303,4303,310031295,Riverview,0.7883844,78.8384371,,,,,,,
4304,4304,310031284,Bundamba,0.4486499,44.864993,,,,,,,
4304,4304,310031287,Ipswich - East,0.5511578,55.1157766,,,,,,,
4304,4304,310031294,Ripley,0.0001923,0.0192303,,,,,,,
4305,4305,310021277,Boonah,0.0023727,0.2372729,,,,,,,
4305,4305,310031283,Brassall,0.1600648,16.0064808,,,,,,,
4305,4305,310031285,Churchill - Yamanto,0.1024785,10.2478479,,,,,,,
4305,4305,310031286,Ipswich - Central,0.1156939,11.5693858,,,,,,,
4305,4305,310031287,Ipswich - East,0.1427974,14.2797444,,,,,,,
4305,4305,310031288,Ipswich - North,0.0071009,0.7100919,,,,,,,
4305,4305,310031291,Leichhardt - One Mile,0.1079861,10.7986062,,,,,,,
4305,4305,310031292,North Ipswich - Tivoli,0.1094928,10.9492768,,,,,,,
4305,4305,310031293,Raceview,0.2462628,24.6262763,,,,,,,
4305,4305,310031294,Ripley,0.0057502,0.5750171,,,,,,,
4306,4306,307021179,Crows Nest - Rosalie,0.0047317,0.4731728,,,,,,,
4306,4306,310021277,Boonah,0.026642,2.6642048,,,,,,,
4306,4306,310021278,Esk,0.0018386,0.1838647,,,,,,,
4306,4306,310021281,Lowood,0.1305298,13.0529833,,,,,,,
4306,4306,310021282,Rosewood,0.1937207,19.3720659,,,,,,,
4306,4306,310031288,Ipswich - North,0.1226694,12.2669431,,,,,,,
4306,4306,310031289,Karalee - Barellan Point,0.149912,14.991197,,,,,,,
4306,4306,310031290,Karana Downs,0.1876362,18.7636192,,,,,,,
4306,4306,310031291,Leichhardt - One Mile,0.0149837,1.4983685,,,,,,,
4306,4306,310031294,Ripley,0.0790818,7.9081828,,,,,,,
4306,4306,313031370,Kilcoy,0.0209973,2.0997255,,,,,,,
4306,4306,319021509,Nanango,0.0671934,6.7193386,,,,,,,
4307,4307,310021277,Boonah,0.9410022,94.1002225,,,,,,,
4307,4307,310021282,Rosewood,0.0589978,5.8997775,,,,,,,
4309,4309,310021277,Boonah,1.0,100.0,,,,,,,
4310,4310,310021277,Boonah,1.0,100.0,,,,,,,
4311,4311,310021278,Esk,0.0122355,1.2235479,,,,,,,
4311,4311,310021280,Lockyer Valley - East,0.1568019,15.6801856,,,,,,,
4311,4311,310021281,Lowood,0.8308562,83.0856165,,,,,,,
4311,4311,317011451,Lockyer Valley - West,0.0001065,0.0106499,,,,,,,
4312,4312,310021278,Esk,0.9999976,99.9997642,,,,,,,
4313,4313,310021278,Esk,0.9383824,93.8382423,,,,,,,
4313,4313,313031370,Kilcoy,0.0616176,6.1617577,,,,,,,
4340,4340,310021277,Boonah,0.0845883,8.4588262,,,,,,,
4340,4340,310021280,Lockyer Valley - East,0.0005401,0.0540138,,,,,,,
4340,4340,310021282,Rosewood,0.9148716,91.48716,,,,,,,
4341,4341,310021280,Lockyer Valley - East,1.0,100.0,,,,,,,
4342,4342,310021280,Lockyer Valley - East,0.9989789,99.8978902,,,,,,,
4342,4342,317011451,Lockyer Valley - West,0.0010211,0.1021098,,,,,,,
4343,4343,310021280,Lockyer Valley - East,0.0733199,7.3319892,,,,,,,
4343,4343,317011448,Gatton,0.6553725,65.5372485,,,,,,,
4343,4343,317011451,Lockyer Valley - West,0.2713076,27.1307623,,,,,,,
4344,4344,317011451,Lockyer Valley - West,1.0,100.0,,,,,,,
4345,4345,317011448,Gatton,1.0,100.0,,,,,,,
4346,4346,310021281,Lowood,0.0895663,8.9566299,,,,,,,
4346,4346,310021282,Rosewood,0.9104337,91.0433701,,,,,,,
4347,4347,317011451,Lockyer Valley - West,1.0,100.0,,,,,,,
4350,4350,307021180,Jondaryan,0.0024982,0.2498223,,,,,,,
4350,4350,307021182,Pittsworth,0.0014345,0.1434519,,,,,,,
4350,4350,317011445,Cambooya - Wyreema,0.0108126,1.0812582,,,,,,,
4350,4350,317011446,Darling Heights,0.1197392,11.9739219,,,,,,,
4350,4350,317011447,Drayton - Harristown,0.0985631,9.8563086,,,,,,,
4350,4350,317011450,Highfields,0.0079826,0.7982646,,,,,,,
4350,4350,317011452,Middle Ridge,0.0640365,6.4036538,,,,,,,
4350,4350,317011453,Newtown (Qld),0.0933523,9.3352293,,,,,,,
4350,4350,317011454,North Toowoomba - Harlaxton,0.0575572,5.755718,,,,,,,
4350,4350,317011455,Rangeville,0.0801677,8.0167735,,,,,,,
4350,4350,317011456,Toowoomba - Central,0.1298113,12.9811253,,,,,,,
4350,4350,317011457,Toowoomba - East,0.0980849,9.8084867,,,,,,,
4350,4350,317011458,Toowoomba - West,0.1099068,10.9906824,,,,,,,
4350,4350,317011459,Wilsonton,0.126053,12.6053033,,,,,,,
4352,4352,307011174,Inglewood - Waggamba,0.0035856,0.3585581,,,,,,,
4352,4352,307021179,Crows Nest - Rosalie,0.0745559,7.4555906,,,,,,,
4352,4352,307021180,Jondaryan,0.0037079,0.3707854,,,,,,,
4352,4352,307021181,Millmerran,0.0135556,1.3555589,,,,,,,
4352,4352,307021182,Pittsworth,0.0061117,0.61117,,,,,,,
4352,4352,307031186,Southern Downs - West,0.0044005,0.4400499,,,,,,,
