Australian Bureau of Statistics,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
#REF!,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
POSTCODE,POSTCODE,SA4_CODE_2011,SA4_NAME_2011,RATIO,PERCENTAGE,,,,,,,
6518,6518,508,Western Australia - Outback,1.0,100.0,,,,,,,
6519,6519,508,Western Australia - Outback,1.0,100.0,,,,,,,
6521,6521,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6522,6522,508,Western Australia - Outback,1.0,100.0,,,,,,,
6525,6525,508,Western Australia - Outback,1.0,100.0,,,,,,,
6528,6528,508,Western Australia - Outback,1.0,100.0,,,,,,,
6530,6530,508,Western Australia - Outback,1.0,100.0,,,,,,,
6532,6532,508,Western Australia - Outback,1.0,100.0,,,,,,,
6535,6535,508,Western Australia - Outback,1.0,100.0,,,,,,,
6536,6536,508,Western Australia - Outback,1.0,100.0,,,,,,,
6537,6537,508,Western Australia - Outback,1.0,100.0,,,,,,,
6556,6556,504,Perth - North East,1.0,100.0,,,,,,,
6558,6558,504,Perth - North East,0.9983566,99.8356621,,,,,,,
6558,6558,509,Western Australia - Wheat Belt,0.0016434,0.1643379,,,,,,,
6560,6560,504,Perth - North East,0.0076571,0.7657066,,,,,,,
6560,6560,509,Western Australia - Wheat Belt,0.9923429,99.2342934,,,,,,,
6562,6562,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6564,6564,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6566,6566,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6567,6567,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6568,6568,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6569,6569,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6571,6571,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6572,6572,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6574,6574,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6575,6575,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6603,6603,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6605,6605,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6606,6606,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6608,6608,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6609,6609,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6612,6612,508,Western Australia - Outback,0.6478675,64.786754,,,,,,,
6612,6612,509,Western Australia - Wheat Belt,0.3521325,35.213246,,,,,,,
6613,6613,509,Western Australia - Wheat Belt,1.0,100.0,,,,,,,
6614,6614,508,Western Australia - Outback,1.0,100.0,,,,,,,
6616,6616,508,Western Australia - Outback,1.0,100.0,,,,,,,
6620,6620,508,Western Australia - Outback,1.0,100.0,,,,,,,
6623,6623,508,Western Australia - Outback,1.0,100.0,,,,,,,
6625,6625,508,Western Australia - Outback,1.0,100.0,,,,,,,
6627,6627,508,Western Australia - Outback,1.0,100.0,,,,,,,
6628,6628,508,Western Australia - Outback,1.0,100.0,,,,,,,
6630,6630,508,Western Australia - Outback,1.0,100.0,,,,,,,
6631,6631,508,Western Australia - Outback,1.0,100.0,,,,,,,
6632,6632,508,Western Australia - Outback,1.0,100.0,,,,,,,
6635,6635,508,Western Australia - Outback,1.0,100.0,,,,,,,
6638,6638,508,Western Australia - Outback,1.0,100.0,,,,,,,
6639,6639,508,Western Australia - Outback,1.0,100.0,,,,,,,
6640,6640,508,Western Australia - Outback,1.0,100.0,,,,,,,
6642,6642,508,Western Australia - Outback,1.0,100.0,,,,,,,
6646,6646,508,Western Australia - Outback,1.0,100.0,,,,,,,
6701,6701,508,Western Australia - Outback,1.0,99.9999996,,,,,,,
6705,6705,508,Western Australia - Outback,1.0,100.0,,,,,,,
6707,6707,508,Western Australia - Outback,1.0,100.0,,,,,,,
6710,6710,508,Western Australia - Outback,1.0,100.0,,,,,,,
6711,6711,508,Western Australia - Outback,1.0,100.0,,,,,,,
6712,6712,508,Western Australia - Outback,1.0,100.0,,,,,,,
6713,6713,508,Western Australia - Outback,1.0,100.0,,,,,,,
6714,6714,508,Western Australia - Outback,1.0,100.0,,,,,,,
6716,6716,508,Western Australia - Outback,1.0,100.0,,,,,,,
6718,6718,508,Western Australia - Outback,1.0,100.0,,,,,,,
6720,6720,508,Western Australia - Outback,1.0,100.0,,,,,,,
6721,6721,508,Western Australia - Outback,1.0,100.0,,,,,,,
6722,6722,508,Western Australia - Outback,1.0,100.0,,,,,,,
6725,6725,508,Western Australia - Outback,1.0,100.0,,,,,,,
6726,6726,508,Western Australia - Outback,1.0,100.0,,,,,,,
6728,6728,508,Western Australia - Outback,1.0,100.0,,,,,,,
6731,6731,508,Western Australia - Outback,1.0,100.0,,,,,,,
6733,6733,508,Western Australia - Outback,1.0,100.0,,,,,,,
6740,6740,508,Western Australia - Outback,1.0,100.0,,,,,,,
6743,6743,508,Western Australia - Outback,1.0,100.0,,,,,,,
6751,6751,508,Western Australia - Outback,1.0,100.0,,,,,,,
6753,6753,508,Western Australia - Outback,1.0,100.0,,,,,,,
6754,6754,508,Western Australia - Outback,1.0,100.0,,,,,,,
6758,6758,508,Western Australia - Outback,1.0,100.0,,,,,,,
6760,6760,508,Western Australia - Outback,1.0,100.0,,,,,,,
6762,6762,508,Western Australia - Outback,1.0,100.0,,,,,,,
6765,6765,508,Western Australia - Outback,1.0,100.0,,,,,,,
6770,6770,508,Western Australia - Outback,1.0,100.0,,,,,,,
6798,6798,901,Other Territories,1.0,100.0,,,,,,,
6799,6799,901,Other Territories,1.0,100.0,,,,,,,
6907,6907,503,Perth - Inner,1.0,100.0,,,,,,,
7000,7000,601,Hobart,1.0,100.0,,,,,,,
7001,7001,603,South East,1.0,100.0,,,,,,,
7004,7004,601,Hobart,1.0,100.0,,,,,,,
7005,7005,601,Hobart,1.0,100.0,,,,,,,
7007,7007,601,Hobart,1.0,100.0,,,,,,,
7008,7008,601,Hobart,1.0,100.0,,,,,,,
7009,7009,601,Hobart,1.0,100.0,,,,,,,
7010,7010,601,Hobart,1.0,100.0,,,,,,,
7011,7011,601,Hobart,1.0,100.0,,,,,,,
7012,7012,601,Hobart,0.9699135,96.9913494,,,,,,,
7012,7012,603,South East,0.0300865,3.0086506,,,,,,,
7015,7015,601,Hobart,1.0,100.0,,,,,,,
7016,7016,601,Hobart,1.0,100.0,,,,,,,
7017,7017,601,Hobart,0.9825362,98.2536232,,,,,,,
7017,7017,603,South East,0.0174638,1.7463768,,,,,,,
7018,7018,601,Hobart,1.0,100.0,,,,,,,
7019,7019,601,Hobart,1.0,100.0,,,,,,,
7020,7020,601,Hobart,1.0,100.0,,,,,,,
7021,7021,601,Hobart,1.0,100.0,,,,,,,
7022,7022,601,Hobart,1.0,100.0,,,,,,,
7023,7023,601,Hobart,1.0,100.0,,,,,,,
7024,7024,601,Hobart,1.0,100.0,,,,,,,
7025,7025,601,Hobart,1.0,100.0,,,,,,,
7026,7026,601,Hobart,0.1577766,15.777661,,,,,,,
7026,7026,603,South East,0.8422234,84.222339,,,,,,,
7027,7027,603,South East,1.0,100.0,,,,,,,
7030,7030,601,Hobart,0.7795423,77.9542277,,,,,,,
7030,7030,603,South East,0.2204097,22.040966,,,,,,,
7050,7050,601,Hobart,1.0,100.0,,,,,,,
7052,7052,601,Hobart,1.0,100.0,,,,,,,
7053,7053,601,Hobart,1.0,100.0,,,,,,,
7054,7054,601,Hobart,0.9993466,99.9346628,,,,,,,
7054,7054,603,South East,0.0006534,0.0653372,,,,,,,
7055,7055,601,Hobart,1.0,100.0,,,,,,,
7109,7109,601,Hobart,0.0162881,1.6288057,,,,,,,
7109,7109,603,South East,0.9837119,98.3711943,,,,,,,
7112,7112,603,South East,1.0,100.0,,,,,,,
7113,7113,603,South East,1.0,100.0,,,,,,,
7116,7116,603,South East,1.0,100.0,,,,,,,
7117,7117,603,South East,1.0,100.0,,,,,,,
7119,7119,603,South East,1.0,100.0,,,,,,,
7120,7120,602,Launceston and North East,0.0032904,0.3290414,,,,,,,
7120,7120,603,South East,0.9967096,99.6709586,,,,,,,
7139,7139,603,South East,1.0,100.0,,,,,,,
7140,7140,601,Hobart,0.5875932,58.7593225,,,,,,,
7140,7140,603,South East,0.4124065,41.2406469,,,,,,,
7150,7150,601,Hobart,0.4773147,47.7314728,,,,,,,
7150,7150,603,South East,0.5226853,52.2685272,,,,,,,
7155,7155,603,South East,1.0,100.0,,,,,,,
7162,7162,603,South East,1.0,100.0,,,,,,,
7163,7163,603,South East,1.0,100.0,,,,,,,
7170,7170,601,Hobart,1.0,100.0,,,,,,,
7171,7171,601,Hobart,1.0,100.0,,,,,,,
7172,7172,601,Hobart,0.9985492,99.8549159,,,,,,,
7172,7172,603,South East,0.0014508,0.1450841,,,,,,,
7173,7173,601,Hobart,1.0,100.0,,,,,,,
7174,7174,601,Hobart,1.0,100.0,,,,,,,
7175,7175,601,Hobart,1.0,100.0,,,,,,,
7176,7176,601,Hobart,1.0,100.0,,,,,,,
7177,7177,601,Hobart,0.9838324,98.3832445,,,,,,,
7177,7177,603,South East,0.0161676,1.6167555,,,,,,,
7178,7178,603,South East,1.0,100.0,,,,,,,
7179,7179,603,South East,1.0,100.0,,,,,,,
7180,7180,603,South East,1.0,100.0,,,,,,,
7182,7182,603,South East,1.0,100.0,,,,,,,
7183,7183,603,South East,1.0,100.0,,,,,,,
7184,7184,603,South East,1.0,100.0,,,,,,,
7185,7185,603,South East,1.0,100.0,,,,,,,
7186,7186,603,South East,1.0,100.0,,,,,,,
7187,7187,603,South East,1.0,100.0,,,,,,,
7190,7190,603,South East,1.0,100.0,,,,,,,
7209,7209,602,Launceston and North East,0.9999977,99.9997653,,,,,,,
7210,7210,602,Launceston and North East,0.999997,99.9996991,,,,,,,
7211,7211,602,Launceston and North East,1.0,100.0,,,,,,,
7212,7212,602,Launceston and North East,1.0,100.0,,,,,,,
7213,7213,602,Launceston and North East,0.9971298,99.7129813,,,,,,,
7213,7213,603,South East,0.0028702,0.2870187,,,,,,,
7214,7214,602,Launceston and North East,1.0,100.0,,,,,,,
7215,7215,602,Launceston and North East,0.6478256,64.7825568,,,,,,,
7215,7215,603,South East,0.3521744,35.2174432,,,,,,,
7216,7216,602,Launceston and North East,1.0,99.9999992,,,,,,,
7248,7248,602,Launceston and North East,1.0,100.0,,,,,,,
7249,7249,602,Launceston and North East,1.0,100.0,,,,,,,
7250,7250,602,Launceston and North East,1.0,100.0,,,,,,,
7252,7252,602,Launceston and North East,1.0,100.0,,,,,,,
7253,7253,602,Launceston and North East,1.0,100.0,,,,,,,
7254,7254,602,Launceston and North East,1.0,100.0,,,,,,,
7255,7255,602,Launceston and North East,1.0,99.9999966,,,,,,,
7256,7256,604,West and North West,1.0,100.0,,,,,,,
7257,7257,602,Launceston and North East,1.0,100.0,,,,,,,
7258,7258,602,Launceston and North East,1.0,100.0,,,,,,,
7259,7259,602,Launceston and North East,1.0,100.0,,,,,,,
7260,7260,602,Launceston and North East,1.0,100.0,,,,,,,
7261,7261,602,Launceston and North East,1.0,100.0,,,,,,,
7262,7262,602,Launceston and North East,1.0,100.0,,,,,,,
7263,7263,602,Launceston and North East,1.0,100.0,,,,,,,
7264,7264,602,Launceston and North East,1.0,100.0,,,,,,,
7265,7265,602,Launceston and North East,1.0,100.0,,,,,,,
7267,7267,602,Launceston and North East,1.0,100.0,,,,,,,
7268,7268,602,Launceston and North East,1.0,100.0,,,,,,,
7270,7270,602,Launceston and North East,0.9999995,99.9999503,,,,,,,
7275,7275,602,Launceston and North East,0.9968526,99.685263,,,,,,,
7275,7275,604,West and North West,0.0031474,0.314737,,,,,,,
7276,7276,602,Launceston and North East,1.0,100.0,,,,,,,
7277,7277,602,Launceston and North East,1.0,100.0,,,,,,,
7290,7290,602,Launceston and North East,1.0,100.0,,,,,,,
7291,7291,602,Launceston and North East,1.0,100.0,,,,,,,
7292,7292,602,Launceston and North East,1.0,100.0,,,,,,,
7300,7300,602,Launceston and North East,1.0,100.0,,,,,,,
7301,7301,602,Launceston and North East,1.0,100.0,,,,,,,
7302,7302,602,Launceston and North East,1.0,100.0,,,,,,,
7303,7303,602,Launceston and North East,1.0,100.0,,,,,,,
7304,7304,602,Launceston and North East,0.9891345,98.9134455,,,,,,,
7304,7304,603,South East,0.00405,0.4050022,,,,,,,
7304,7304,604,West and North West,0.0068155,0.6815523,,,,,,,
7305,7305,604,West and North West,1.0,100.0,,,,,,,
7306,7306,602,Launceston and North East,0.0004572,0.0457208,,,,,,,
7306,7306,604,West and North West,0.9995428,99.9542792,,,,,,,
7307,7307,604,West and North West,0.9999999,99.9999861,,,,,,,
7310,7310,604,West and North West,1.0,100.0,,,,,,,
7315,7315,604,West and North West,1.0,100.0,,,,,,,
7316,7316,604,West and North West,1.0,100.0,,,,,,,
7320,7320,604,West and North West,1.0,100.0,,,,,,,
7321,7321,604,West and North West,1.0,100.0,,,,,,,
7322,7322,604,West and North West,1.0,100.0,,,,,,,
7325,7325,604,West and North West,1.0,100.0,,,,,,,
7330,7330,604,West and North West,1.0,100.0,,,,,,,
7331,7331,604,West and North West,1.0,100.0,,,,,,,
7466,7466,604,West and North West,1.0,100.0,,,,,,,
7467,7467,604,West and North West,1.0,100.0,,,,,,,
7468,7468,604,West and North West,1.0,100.0,,,,,,,
7469,7469,604,West and North West,1.0,100.0,,,,,,,
7470,7470,604,West and North West,1.0,100.0,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
© Commonwealth of Australia 2012,,,,,,,,,,,,
